Customer ID,Gender,Age,Income (USD/Month),age_group
57748,Male,30,23987,26-35
58128,Female,26,7743,26-35
57294,Female,31,3238,26-35
24633,Male,19,4606,18-25
25642,Female,39,30431,36-45
25344,Male,45,13163,36-45
24642,Female,64,24757,46-65
26102,Female,27,31938,26-35
24548,Male,30,4919,26-35
25529,Male,59,9968,46-65
25342,Male,26,4928,26-35
25314,Female,45,5171,36-45
25654,Male,23,10215,18-25
25912,Female,40,14887,36-45
25029,Female,32,12047,26-35
25945,Female,20,9477,18-25
25452,Female,32,15300,26-35
26239,Female,23,3216,18-25
32858,Male,39,19174,36-45
31315,Female,23,8628,18-25
30793,Female,33,8244,26-35
32982,Male,26,24152,26-35
30589,Male,21,20192,18-25
30197,Female,18,17242,18-25
30688,Male,20,9204,18-25
31218,Female,18,11317,18-25
11701,Male,31,16245,26-35
10640,Male,24,4766,18-25
9570,Female,30,5347,26-35
56627,Male,20,4477,18-25
54829,Male,39,5986,36-45
54609,Male,43,7047,36-45
54731,Male,22,11923,18-25
55553,Female,36,4917,36-45
16713,Female,51,10685,46-65
16727,Female,35,24275,26-35
16477,Female,56,18614,46-65
17933,Male,40,15303,36-45
16215,Female,22,11431,18-25
16456,Male,54,9304,46-65
17472,Female,51,2616,46-65
22637,Female,23,9039,18-25
22542,Female,26,9036,26-35
21951,Male,46,7113,46-65
23779,Female,20,20440,18-25
22165,Male,47,15611,46-65
22946,Male,20,14178,18-25
21184,Female,21,22845,18-25
21745,Female,49,24755,46-65
50243,Female,38,6474,36-45
50367,Male,51,29791,46-65
49694,Female,18,17509,18-25
45521,Male,44,8810,36-45
46233,Male,31,22608,26-35
45018,Female,25,22217,18-25
19635,Male,23,22754,18-25
20128,Male,31,34501,26-35
18615,Female,29,8964,26-35
20766,Male,61,28259,46-65
18895,Male,49,32395,46-65
36642,Female,25,6471,18-25
36812,Male,56,18669,46-65
38375,Male,23,2378,18-25
38529,Female,32,9575,26-35
38783,Female,29,34574,26-35
36473,Female,35,14981,26-35
38593,Male,30,33401,26-35
37395,Male,50,9453,46-65
36858,Female,26,3557,26-35
36203,Female,32,22917,26-35
36643,Male,22,4270,18-25
37020,Male,40,16519,36-45
38890,Female,56,14712,46-65
12910,Male,36,4637,36-45
14404,Male,31,19196,26-35
12213,Female,49,15485,46-65
12833,Female,60,24234,46-65
14958,Female,34,6890,26-35
14599,Male,28,8020,26-35
14910,Male,27,7783,26-35
41295,Male,26,3598,26-35
40731,Male,40,21341,36-45
39395,Female,38,7383,36-45
41326,Male,18,16862,18-25
39583,Female,37,6824,36-45
28301,Male,18,15168,18-25
27278,Female,61,9871,46-65
27951,Female,58,21942,46-65
34958,Female,39,7545,36-45
33330,Male,39,3464,36-45
33591,Male,30,20509,26-35
34643,Male,60,7975,46-65
33059,Male,22,24491,18-25
33485,Male,45,19786,36-45
26821,Male,32,24090,26-35
25915,Female,32,6748,26-35
24083,Male,37,13855,36-45
26794,Female,19,22897,18-25
32527,Female,22,20457,18-25
31522,Female,37,24161,36-45
31706,Male,21,6004,18-25
31085,Male,20,24964,18-25
32859,Male,26,25993,26-35
11622,Male,30,6839,26-35
11776,Male,38,10262,36-45
9322,Female,32,14684,26-35
56866,Female,32,23749,26-35
55072,Female,20,11313,18-25
55030,Male,31,10276,26-35
56377,Male,23,15430,18-25
56900,Male,26,15109,26-35
54138,Male,28,23024,26-35
54021,Female,19,2861,18-25
54392,Female,31,8914,26-35
54279,Male,40,2666,36-45
54379,Female,31,16744,26-35
54918,Female,29,24970,26-35
56029,Male,63,24906,46-65
56614,Female,22,11995,18-25
54787,Female,35,32459,26-35
54671,Female,58,6347,46-65
15318,Male,37,9868,36-45
17303,Male,39,21575,36-45
15758,Male,63,3556,46-65
17439,Female,22,4366,18-25
21466,Male,23,10631,18-25
22838,Male,19,11809,18-25
23160,Female,39,18902,36-45
22205,Female,61,27977,46-65
50880,Female,59,7380,46-65
48900,Male,24,12271,18-25
50635,Male,38,11161,36-45
45136,Female,56,8150,46-65
45854,Female,23,4704,18-25
46855,Male,28,7789,26-35
47081,Female,40,18892,36-45
45490,Male,54,19052,46-65
46767,Male,35,24989,26-35
45060,Female,54,21734,46-65
19167,Male,39,12155,36-45
19391,Male,44,11882,36-45
19538,Female,25,6476,18-25
19194,Female,32,17654,26-35
18841,Male,25,10935,18-25
36527,Female,35,18635,26-35
37835,Male,21,6127,18-25
37470,Female,20,24061,18-25
38655,Male,48,32632,46-65
38260,Male,57,6687,46-65
36194,Female,42,13994,36-45
13447,Male,31,24847,26-35
12434,Male,21,12250,18-25
13077,Male,37,21528,36-45
13662,Male,24,5947,18-25
12187,Male,46,29843,46-65
14965,Male,37,27835,36-45
14076,Female,40,6315,36-45
14640,Male,33,20881,26-35
12573,Female,39,20626,36-45
14323,Male,28,18978,26-35
14514,Female,50,18236,46-65
14114,Male,27,17354,26-35
41586,Female,36,32034,36-45
41981,Female,39,15569,36-45
40641,Male,25,7884,18-25
28341,Female,23,23319,18-25
28283,Male,63,3236,46-65
27362,Female,27,4444,26-35
29337,Female,29,15159,26-35
27364,Male,55,18063,46-65
28546,Male,28,9022,26-35
27961,Female,49,32348,46-65
29843,Male,27,12344,26-35
28641,Female,38,14189,36-45
28623,Male,31,15787,26-35
35181,Male,58,9322,46-65
33107,Female,21,8800,18-25
34808,Female,24,3786,18-25
35055,Female,64,20703,46-65
33096,Male,36,22264,36-45
33554,Female,22,25030,18-25
59212,Female,40,12413,36-45
58856,Female,18,2120,18-25
57062,Male,59,17086,46-65
59071,Female,31,6219,26-35
4126,Male,29,7082,26-35
26610,Male,38,25870,36-45
26387,Female,27,14736,26-35
25636,Male,40,9460,36-45
25038,Male,56,17143,46-65
24079,Female,62,23766,46-65
25048,Female,39,8618,36-45
24868,Female,64,16189,46-65
24152,Female,30,19800,26-35
32317,Male,39,4083,36-45
32821,Female,24,14224,18-25
32766,Female,39,18598,36-45
31367,Male,29,2719,26-35
8466,Male,21,7584,18-25
11935,Female,26,9487,26-35
11173,Male,63,16007,46-65
10868,Male,18,3993,18-25
10362,Female,42,14682,36-45
11653,Male,21,20664,18-25
11250,Female,30,3285,26-35
9061,Female,56,17087,46-65
10538,Female,60,10827,46-65
56725,Female,23,21896,18-25
56818,Female,46,9839,46-65
54752,Male,27,17325,26-35
56920,Female,37,18860,36-45
15103,Female,35,19513,26-35
16195,Female,37,9975,36-45
16622,Female,20,24951,18-25
15243,Female,24,4147,18-25
17231,Female,28,2236,26-35
17888,Female,36,17411,36-45
15412,Female,39,20384,36-45
17113,Female,35,11819,26-35
17634,Male,37,23965,36-45
22975,Male,25,7500,18-25
21286,Female,39,26811,36-45
22606,Male,42,3685,36-45
21106,Male,38,18983,36-45
22358,Male,37,17703,36-45
48330,Female,46,20049,46-65
48604,Female,51,4878,46-65
48767,Female,24,14376,18-25
49253,Female,23,8455,18-25
47678,Male,34,11336,26-35
47431,Male,40,12774,36-45
19826,Male,18,20071,18-25
18923,Female,19,31728,18-25
37288,Male,27,19499,26-35
37565,Male,55,6641,46-65
36272,Male,44,3346,36-45
38280,Female,23,18633,18-25
38987,Female,39,9993,36-45
37106,Female,50,20882,46-65
37773,Male,43,6458,36-45
38824,Female,39,33831,36-45
37638,Female,34,10248,26-35
12184,Female,29,14456,26-35
13504,Female,20,3963,18-25
12475,Male,32,17006,26-35
12269,Male,62,2884,46-65
13304,Female,28,9653,26-35
14813,Male,22,10366,18-25
13597,Female,25,21700,18-25
12492,Male,48,23003,46-65
13856,Male,29,21124,26-35
39336,Female,25,8362,18-25
39048,Male,31,29939,26-35
39876,Male,55,9693,46-65
39150,Female,56,20431,46-65
39894,Male,56,17610,46-65
39155,Male,64,8510,46-65
27042,Female,27,15721,26-35
28318,Male,36,19888,36-45
34655,Male,23,11373,18-25
34635,Female,30,16990,26-35
34354,Male,34,21686,26-35
33116,Male,38,4205,36-45
58000,Female,47,21510,46-65
24473,Female,31,3021,26-35
26005,Male,19,16658,18-25
25382,Male,20,12097,18-25
25537,Female,28,2318,26-35
26186,Female,46,5986,46-65
30908,Male,33,19408,26-35
30147,Male,25,29525,18-25
9386,Female,38,32496,36-45
10317,Female,18,17161,18-25
56404,Male,33,4210,26-35
55926,Female,59,7350,46-65
55491,Female,18,3578,18-25
56235,Male,40,3079,36-45
55496,Male,27,29707,26-35
54851,Male,18,24757,18-25
56584,Female,33,7152,26-35
55735,Male,35,24816,26-35
15021,Female,30,5445,26-35
15032,Male,29,5834,26-35
16246,Female,39,20070,36-45
17709,Female,52,8304,46-65
16157,Male,32,31931,26-35
15182,Male,33,2548,26-35
17828,Male,28,27742,26-35
22221,Female,35,19625,26-35
21844,Female,25,21316,18-25
21958,Female,28,8066,26-35
23768,Male,61,17987,46-65
22042,Female,28,6081,26-35
49441,Male,27,4396,26-35
50645,Male,35,4077,26-35
48717,Female,40,23477,36-45
47045,Female,47,6362,46-65
47785,Male,63,16908,46-65
46724,Female,31,32699,26-35
46378,Male,30,5063,26-35
46331,Male,49,6200,46-65
46628,Male,49,15490,46-65
45135,Female,26,17118,26-35
20953,Female,46,27783,46-65
18925,Male,24,12293,18-25
18243,Male,64,13151,46-65
18775,Male,47,22006,46-65
20915,Female,18,32569,18-25
18954,Female,22,13043,18-25
19698,Female,27,23888,26-35
20704,Male,22,3688,18-25
36749,Male,51,16506,46-65
36431,Male,24,8344,18-25
38006,Female,33,14316,26-35
14849,Female,24,4483,18-25
12428,Male,58,12073,46-65
12742,Male,24,2869,18-25
14961,Male,24,13099,18-25
12284,Male,40,9480,36-45
12990,Female,40,3078,36-45
41251,Female,24,14199,18-25
41271,Female,25,15688,18-25
39162,Female,37,4234,36-45
27131,Female,30,23873,26-35
29334,Female,32,3707,26-35
27778,Female,62,12319,46-65
27948,Male,42,2848,36-45
29328,Male,47,8567,46-65
27549,Male,33,9908,26-35
27476,Male,59,9621,46-65
29901,Female,24,7303,18-25
29432,Male,60,7419,46-65
27809,Female,59,13203,46-65
28277,Male,34,16541,26-35
28776,Male,28,24728,26-35
27471,Male,23,3054,18-25
28909,Male,31,26629,26-35
28969,Female,18,14499,18-25
34030,Male,25,27673,18-25
35755,Female,27,4451,26-35
33449,Male,31,16611,26-35
34786,Male,21,21353,18-25
35085,Female,61,21933,46-65
34205,Female,22,18945,18-25
57238,Male,24,15328,18-25
58782,Male,18,10728,18-25
24491,Female,49,16148,46-65
24596,Male,32,8927,26-35
25332,Male,40,4262,36-45
25343,Male,18,22292,18-25
25246,Male,32,19629,26-35
24684,Male,39,9694,36-45
24176,Female,63,17411,46-65
25510,Female,64,12865,46-65
24195,Male,19,9785,18-25
26687,Female,57,7165,46-65
24543,Male,42,9404,36-45
24630,Female,41,15181,36-45
26445,Male,35,19658,26-35
26958,Male,38,16145,36-45
31408,Male,18,17673,18-25
31669,Female,32,11319,26-35
31616,Female,51,17255,46-65
30132,Female,29,14370,26-35
30065,Female,27,20073,26-35
30226,Female,40,16711,36-45
32395,Female,19,2875,18-25
32989,Male,32,10282,26-35
31056,Male,30,21090,26-35
31641,Male,34,34584,26-35
30209,Male,43,26110,36-45
31306,Female,21,11570,18-25
11666,Female,19,5146,18-25
9784,Male,36,18373,36-45
10817,Female,51,8471,46-65
11167,Female,21,10464,18-25
11180,Male,52,5305,46-65
10358,Female,38,22731,36-45
55888,Female,19,10253,18-25
55293,Male,20,22833,18-25
16392,Female,49,10103,46-65
17695,Male,35,16605,26-35
16080,Female,32,11506,26-35
15354,Female,59,3024,46-65
16720,Male,52,2393,46-65
16947,Male,24,12939,18-25
17205,Female,37,21671,36-45
15560,Male,27,22712,26-35
23870,Male,34,8593,26-35
22302,Male,59,8640,46-65
22869,Male,22,2838,18-25
22729,Female,63,3064,46-65
22409,Male,36,14186,36-45
48724,Male,51,14804,46-65
48420,Female,25,23975,18-25
50542,Female,26,4699,26-35
48687,Male,19,14415,18-25
46478,Female,43,8702,36-45
38476,Male,27,26505,26-35
37883,Female,58,11573,46-65
38725,Male,52,3416,46-65
36349,Female,25,17084,18-25
37951,Male,22,34757,18-25
36808,Female,63,10509,46-65
38726,Male,18,9340,18-25
38561,Male,55,8737,46-65
37004,Female,28,24697,26-35
37691,Male,34,16285,26-35
37920,Male,56,13562,46-65
14808,Male,21,4371,18-25
12365,Female,30,3007,26-35
14594,Female,40,16747,36-45
14346,Male,38,6632,36-45
12245,Female,37,17154,36-45
40937,Male,44,23070,36-45
40632,Male,20,24900,18-25
40712,Female,25,18551,18-25
39886,Female,28,15979,26-35
52158,Female,59,19249,46-65
29721,Female,55,6484,46-65
29638,Female,63,4849,46-65
29801,Male,65,17227,46-65
27223,Male,31,5946,26-35
29408,Female,35,31132,26-35
29805,Male,28,24276,26-35
33397,Female,18,18411,18-25
34683,Male,51,17853,46-65
35538,Male,19,2454,18-25
26907,Male,48,17528,46-65
25756,Female,19,19567,18-25
25869,Female,39,6837,36-45
26537,Female,29,5290,26-35
30423,Male,42,14508,36-45
30070,Male,52,21508,46-65
32714,Female,34,2277,26-35
31100,Female,38,15551,36-45
10136,Female,40,2767,36-45
9625,Male,55,7929,46-65
11170,Female,49,17707,46-65
11146,Male,18,24313,18-25
9777,Male,35,15198,26-35
56084,Female,33,5811,26-35
56269,Female,40,5279,36-45
54688,Female,65,6524,46-65
55688,Female,40,11509,36-45
54530,Male,34,12739,26-35
55191,Female,27,24091,26-35
16181,Male,31,17193,26-35
17351,Female,35,24013,26-35
17741,Female,39,16639,36-45
15083,Male,30,3241,26-35
22266,Female,30,10354,26-35
21666,Female,34,10784,26-35
23801,Male,25,5541,18-25
22045,Male,32,15371,26-35
22151,Female,23,8833,18-25
49597,Male,26,25555,26-35
48396,Male,39,3305,36-45
50540,Female,37,20934,36-45
49475,Female,30,8876,26-35
47975,Female,40,19384,36-45
47337,Male,39,24747,36-45
45478,Male,22,18345,18-25
19268,Female,36,11961,36-45
20285,Male,25,19800,18-25
38911,Male,57,13350,46-65
38624,Male,18,2455,18-25
36137,Male,22,7840,18-25
36271,Male,35,25252,26-35
13199,Female,28,22747,26-35
13673,Male,20,6193,18-25
14657,Female,61,15879,46-65
14438,Female,20,13903,18-25
12923,Female,27,17039,26-35
13027,Female,31,21057,26-35
12509,Male,25,21006,18-25
40120,Male,36,15173,36-45
40886,Male,22,15595,18-25
39437,Male,65,15712,46-65
39373,Female,18,8230,18-25
29297,Female,61,26052,46-65
27423,Female,44,16447,36-45
28897,Female,34,6105,26-35
29771,Male,53,2561,46-65
28664,Male,63,12034,46-65
27273,Male,44,34332,36-45
28271,Female,56,24062,46-65
28511,Female,36,13628,36-45
29862,Female,24,3618,18-25
29343,Male,20,24184,18-25
29842,Male,27,10228,26-35
27091,Male,18,30476,18-25
29894,Female,34,19428,26-35
35378,Male,19,13382,18-25
35035,Female,63,4145,46-65
33950,Male,58,19914,46-65
35502,Male,52,9130,46-65
35829,Female,26,17209,26-35
33837,Female,60,20464,46-65
35344,Female,31,19042,26-35
33205,Male,38,24253,36-45
57038,Male,42,14615,36-45
57175,Female,28,3312,26-35
24258,Male,46,10847,46-65
24883,Male,38,11651,36-45
24127,Male,54,14007,46-65
26807,Male,54,6324,46-65
24913,Female,30,21505,26-35
25643,Female,18,23508,18-25
26859,Male,60,7755,46-65
24948,Male,23,8021,18-25
26179,Male,26,14688,26-35
24599,Male,27,9017,26-35
26772,Male,36,17035,36-45
25270,Female,27,21314,26-35
31896,Male,28,8836,26-35
32010,Female,41,28795,36-45
31253,Female,31,24171,26-35
30269,Male,26,10696,26-35
30162,Male,26,8072,26-35
32737,Female,62,17563,46-65
30076,Male,21,22174,18-25
30332,Male,33,10642,26-35
32361,Female,19,31347,18-25
9469,Male,36,8995,36-45
9181,Female,35,31680,26-35
9304,Female,32,13779,26-35
9193,Male,30,22085,26-35
55398,Male,22,33193,18-25
55989,Male,19,29391,18-25
55973,Female,40,3209,36-45
55772,Male,33,17622,26-35
17420,Female,20,19946,18-25
17352,Male,38,23605,36-45
17441,Male,24,16499,18-25
15045,Female,39,22777,36-45
15227,Male,50,17683,46-65
16631,Male,35,6504,26-35
16211,Male,31,3480,26-35
16563,Male,28,4809,26-35
15713,Female,22,14209,18-25
15596,Female,45,6603,36-45
22568,Female,58,5359,46-65
22556,Female,36,8611,36-45
23962,Male,31,32088,26-35
21297,Female,40,21588,36-45
22090,Male,28,17505,26-35
22471,Female,24,12181,18-25
48522,Male,48,20098,46-65
50851,Male,43,14449,36-45
49064,Female,22,8325,18-25
49260,Male,25,34938,18-25
46805,Male,40,15078,36-45
47418,Female,20,4433,18-25
45757,Male,32,27569,26-35
47761,Female,26,12780,26-35
18882,Female,18,8637,18-25
18666,Male,56,17120,46-65
20407,Male,18,9220,18-25
20084,Male,25,5425,18-25
19813,Female,37,13647,36-45
38855,Female,27,15192,26-35
37180,Female,18,13779,18-25
38554,Male,35,2495,26-35
38571,Male,19,11362,18-25
36722,Female,20,5236,18-25
38693,Male,22,24155,18-25
38051,Female,28,14262,26-35
13143,Female,35,8230,26-35
13378,Female,33,10409,26-35
39715,Male,56,4502,46-65
41363,Female,28,10008,26-35
39488,Female,26,6812,26-35
41053,Male,62,10228,46-65
28431,Male,31,4979,26-35
27158,Female,22,32330,18-25
28163,Male,58,15653,46-65
28867,Male,37,2680,36-45
29922,Male,26,7820,26-35
35593,Male,64,16834,46-65
33587,Male,25,15983,18-25
33757,Female,29,13267,26-35
33043,Male,63,2063,46-65
33270,Male,24,16598,18-25
58613,Female,23,8594,18-25
26146,Male,34,4338,26-35
26356,Female,30,18369,26-35
25825,Male,20,24158,18-25
30972,Male,48,11768,46-65
32921,Female,33,10506,26-35
32864,Female,43,3820,36-45
10514,Male,19,18067,18-25
11629,Female,22,8980,18-25
11515,Male,25,21816,18-25
10526,Female,57,24175,46-65
9342,Female,43,22516,36-45
56094,Male,27,33810,26-35
55800,Female,25,19980,18-25
55315,Male,38,17233,36-45
55333,Male,28,21149,26-35
54617,Female,22,11655,18-25
55561,Female,54,14287,46-65
54247,Male,36,19806,36-45
56919,Male,38,25105,36-45
15759,Female,40,10207,36-45
15761,Female,34,11897,26-35
17884,Female,18,7457,18-25
17125,Male,62,19083,46-65
16554,Male,18,9493,18-25
17988,Male,40,7604,36-45
15668,Male,18,25587,18-25
23433,Female,28,21331,26-35
21447,Female,39,4072,36-45
22867,Female,36,33245,36-45
22452,Male,19,16283,18-25
21570,Male,37,19325,36-45
22575,Male,28,8280,26-35
23832,Male,57,22298,46-65
48683,Male,53,4321,46-65
48080,Male,53,4289,46-65
48655,Male,61,18839,46-65
49532,Male,31,18235,26-35
48580,Female,19,13919,18-25
50455,Female,32,29810,26-35
46652,Male,24,5281,18-25
45913,Female,65,15832,46-65
45648,Male,48,20095,46-65
45411,Male,18,27853,18-25
45888,Male,22,16366,18-25
46511,Male,48,16726,46-65
19472,Female,19,8966,18-25
18897,Male,26,10100,26-35
19802,Female,61,4411,46-65
20197,Male,35,11618,26-35
20988,Male,18,14659,18-25
36616,Female,63,24167,46-65
38746,Male,65,28992,46-65
36207,Female,36,22017,36-45
37001,Female,37,11580,36-45
37978,Male,23,21770,18-25
37916,Male,36,8591,36-45
36524,Female,39,15501,36-45
37865,Male,46,18335,46-65
38072,Male,52,4240,46-65
13119,Female,52,16986,46-65
14626,Male,26,15484,26-35
12785,Female,56,12237,46-65
14422,Female,19,2312,18-25
14733,Male,31,3840,26-35
13100,Male,33,19054,26-35
14325,Female,54,16156,46-65
13092,Male,33,12143,26-35
12753,Male,62,17381,46-65
39190,Female,38,29940,36-45
41570,Male,33,17513,26-35
41361,Male,23,12827,18-25
40782,Male,49,13948,46-65
28830,Male,48,24549,46-65
29618,Male,34,7289,26-35
28612,Female,40,7058,36-45
27449,Female,49,14028,46-65
27590,Female,21,8909,18-25
28775,Male,29,13581,26-35
28635,Male,40,8312,36-45
29333,Female,24,6374,18-25
28263,Female,40,9873,36-45
29431,Female,21,29017,18-25
28527,Female,23,5417,18-25
28229,Female,34,14681,26-35
28671,Female,31,4700,26-35
29051,Male,18,8581,18-25
34827,Female,25,19038,18-25
34807,Female,21,11416,18-25
35467,Female,28,6508,26-35
33199,Female,52,2469,46-65
35510,Male,62,14740,46-65
33191,Male,21,16495,18-25
34747,Female,24,24551,18-25
34283,Male,61,14609,46-65
35069,Female,39,8333,36-45
35247,Male,50,20035,46-65
34441,Male,23,8796,18-25
33159,Male,23,21993,18-25
35575,Female,33,5744,26-35
57560,Male,53,4631,46-65
25128,Male,30,13346,26-35
26500,Female,39,22076,36-45
24267,Male,62,16138,46-65
25175,Male,29,31970,26-35
26402,Male,48,13265,46-65
25675,Male,25,19246,18-25
25660,Female,56,2990,46-65
25905,Male,26,15342,26-35
24082,Male,22,25607,18-25
24285,Female,55,19142,46-65
26244,Male,48,10949,46-65
24588,Female,18,14041,18-25
24657,Male,51,4742,46-65
24646,Male,33,26126,26-35
26437,Male,43,12009,36-45
32674,Male,33,17894,26-35
30662,Male,39,23582,36-45
31819,Female,30,8781,26-35
30928,Female,45,5842,36-45
32650,Female,45,23079,36-45
32109,Male,52,23875,46-65
31039,Male,51,9728,46-65
30657,Female,33,9391,26-35
31007,Male,19,5556,18-25
30392,Male,34,16675,26-35
9031,Female,23,2849,18-25
10406,Female,50,13908,46-65
10751,Male,33,21206,26-35
10550,Female,45,4061,36-45
11814,Female,55,7708,46-65
10451,Female,27,18854,26-35
10543,Female,39,3071,36-45
11512,Male,38,10169,36-45
11594,Female,23,18878,18-25
11734,Male,34,24069,26-35
9560,Female,54,15973,46-65
55668,Female,64,24999,46-65
55264,Male,33,16396,26-35
55966,Female,28,22045,26-35
56046,Female,37,20321,36-45
15018,Female,42,21752,36-45
15199,Male,22,10850,18-25
17803,Female,23,20215,18-25
17020,Male,23,8421,18-25
21807,Female,19,34261,18-25
22496,Female,35,16764,26-35
22597,Female,48,20195,46-65
23948,Female,20,18520,18-25
22775,Male,50,4226,46-65
48827,Male,38,10738,36-45
48268,Female,36,7540,36-45
50250,Female,43,20104,36-45
50446,Female,27,9366,26-35
47624,Male,48,12233,46-65
45175,Female,44,13210,36-45
46860,Male,45,4963,36-45
20668,Male,35,2869,26-35
18337,Male,64,18482,46-65
18855,Female,29,17948,26-35
19864,Female,38,23002,36-45
18915,Female,26,21758,26-35
37958,Male,36,18691,36-45
38527,Male,20,4311,18-25
37362,Male,32,11298,26-35
36821,Female,46,19663,46-65
37406,Male,25,15479,18-25
37656,Male,26,5445,26-35
37295,Male,22,29600,18-25
37665,Female,29,13124,26-35
13893,Male,25,5280,18-25
12057,Female,35,7956,26-35
14538,Male,19,13709,18-25
13179,Female,29,33670,26-35
13134,Male,31,14915,26-35
12975,Female,21,3548,18-25
13739,Female,35,23178,26-35
14919,Male,64,20578,46-65
40553,Male,30,14147,26-35
39237,Male,18,21218,18-25
40240,Male,26,2624,26-35
41068,Female,29,7951,26-35
39312,Male,26,11682,26-35
27640,Female,21,2101,18-25
29220,Female,33,19015,26-35
35094,Female,22,15022,18-25
34778,Female,37,12352,36-45
33833,Female,23,20413,18-25
35325,Female,61,20650,46-65
34279,Female,32,23408,26-35
34523,Male,58,14447,46-65
35243,Male,29,20427,26-35
57375,Female,26,20367,26-35
24104,Female,35,16115,26-35
25036,Female,29,17924,26-35
24623,Female,39,22561,36-45
32219,Male,31,5434,26-35
32133,Female,48,29452,46-65
31710,Male,39,7955,36-45
30593,Female,27,16819,26-35
11465,Male,47,7932,46-65
11623,Male,38,5203,36-45
11944,Female,52,2760,46-65
9539,Female,36,6207,36-45
10590,Male,42,20905,36-45
9923,Female,20,15634,18-25
11206,Male,29,12879,26-35
55142,Male,25,20254,18-25
56775,Female,32,33301,26-35
55345,Female,25,23083,18-25
54349,Male,37,17656,36-45
55813,Male,51,9738,46-65
55394,Male,27,18090,26-35
15647,Male,22,12842,18-25
15324,Female,39,6377,36-45
17068,Female,20,33370,18-25
23121,Female,24,18160,18-25
22500,Female,35,28579,26-35
22576,Male,35,21255,26-35
50014,Female,57,21452,46-65
50507,Female,46,7322,46-65
48794,Male,56,10589,46-65
45437,Male,36,31364,36-45
45495,Female,20,4787,18-25
46057,Female,65,11639,46-65
45845,Male,46,12223,46-65
46380,Male,25,5792,18-25
47353,Male,31,7003,26-35
46651,Female,27,12105,26-35
46199,Female,39,7057,36-45
18015,Female,36,15829,36-45
20096,Male,54,15826,46-65
37644,Female,28,17496,26-35
37308,Male,27,10899,26-35
36708,Female,23,18279,18-25
36486,Male,39,22140,36-45
36273,Male,28,20073,26-35
37738,Female,31,22432,26-35
37091,Male,54,7281,46-65
37324,Female,54,17060,46-65
14002,Female,28,22504,26-35
13317,Female,35,25539,26-35
12291,Female,32,19803,26-35
39815,Female,51,3556,46-65
41221,Female,48,4325,46-65
41131,Female,20,31056,18-25
28693,Male,26,11978,26-35
28715,Male,25,8616,18-25
28155,Male,31,2850,26-35
27685,Male,21,3266,18-25
28717,Male,28,2136,26-35
28766,Female,44,10313,36-45
29740,Female,45,14005,36-45
28886,Male,34,15720,26-35
33012,Male,27,9089,26-35
35568,Female,54,18143,46-65
34573,Female,18,19351,18-25
35871,Male,27,5906,26-35
35553,Female,57,12560,46-65
35764,Female,58,9101,46-65
34745,Female,38,9809,36-45
26713,Male,30,4278,26-35
25117,Male,26,11951,26-35
25502,Male,34,7105,26-35
24746,Female,18,5189,18-25
24051,Male,29,6018,26-35
24604,Female,47,13231,46-65
24722,Male,29,29775,26-35
25191,Female,32,27164,26-35
24829,Male,53,8497,46-65
24291,Female,28,18714,26-35
26060,Female,19,17831,18-25
25527,Male,20,18573,18-25
26525,Female,25,33776,18-25
26219,Female,55,33448,46-65
24729,Male,25,20425,18-25
24586,Female,62,10441,46-65
31761,Female,23,16255,18-25
32551,Female,31,6304,26-35
31632,Female,23,15718,18-25
31487,Female,37,7622,36-45
32348,Male,48,13147,46-65
32280,Male,56,9942,46-65
30601,Female,33,31405,26-35
30973,Female,58,15571,46-65
30843,Female,37,16632,36-45
31451,Female,20,17947,18-25
10206,Female,32,21564,26-35
11143,Male,36,4654,36-45
11905,Female,26,21612,26-35
10355,Female,39,11842,36-45
9681,Male,22,6703,18-25
9105,Male,41,17465,36-45
10610,Female,34,3962,26-35
11590,Male,51,5716,46-65
10064,Male,22,3013,18-25
56059,Female,21,29912,18-25
55739,Male,58,20291,46-65
55583,Male,42,23409,36-45
56422,Male,32,22167,26-35
55766,Male,22,19135,18-25
17520,Female,51,9467,46-65
16219,Male,40,24939,36-45
16416,Female,38,12211,36-45
17892,Female,22,21178,18-25
17035,Male,22,33824,18-25
15249,Male,36,17469,36-45
16209,Female,32,3775,26-35
15565,Female,34,7684,26-35
17539,Female,56,10370,46-65
22602,Male,34,23389,26-35
22343,Female,26,29334,26-35
22204,Male,30,16526,26-35
22284,Male,52,7984,46-65
22638,Male,35,8936,26-35
22627,Female,59,31703,46-65
49440,Female,24,11707,18-25
49948,Female,21,19979,18-25
50895,Male,49,17364,46-65
48779,Female,52,11377,46-65
48339,Female,24,10677,18-25
45384,Female,20,15689,18-25
46248,Female,28,20780,26-35
45269,Male,18,6433,18-25
47295,Female,57,20687,46-65
47827,Male,29,6858,26-35
19065,Male,31,7580,26-35
18005,Female,47,20465,46-65
18810,Male,42,11177,36-45
20784,Female,47,23835,46-65
36259,Male,30,2489,26-35
37208,Female,32,9644,26-35
37504,Female,22,10082,18-25
38213,Male,23,29624,18-25
38928,Male,47,14543,46-65
38000,Male,35,14908,26-35
37441,Female,39,2973,36-45
37286,Male,46,14044,46-65
12528,Female,29,8589,26-35
14223,Female,29,22460,26-35
12754,Male,29,8913,26-35
14040,Male,28,4690,26-35
39346,Male,27,8499,26-35
41327,Female,29,8387,26-35
41551,Male,24,14059,18-25
41506,Female,33,8597,26-35
41802,Female,27,7531,26-35
